Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
44,16.0,307.0,43.0,95123.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
40,34.0,264.0,42.0,93369.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,40.0,184.0,30.0,88858.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,38.0,351.0,23.0,82001.0,978.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,2.0,90.0,3.0,12734.0,254.0,44.0,628.0,4036.0,462.0,46897.0,1
79,3.0,90.0,6.0,23999.0,442.0,68.0,854.0,4714.0,495.0,49106.0,1
12,5.0,177.0,30.0,89229.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
74,22.0,191.0,48.0,89746.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,36.0,235.0,40.0,93660.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
11,1.0,141.0,15.0,55146.0,826.0,97.0,993.0,4984.0,500.0,49991.0,1
34,25.0,177.0,46.0,92721.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
43,6.0,242.0,36.0,92920.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
7,5.0,314.0,28.0,87153.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
66,13.0,112.0,28.0,93602.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,33.0,126.0,30.0,94889.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,32.0,285.0,43.0,93869.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,14.0,285.0,44.0,93057.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,29.0,278.0,46.0,90919.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,31.0,220.0,46.0,90645.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,10.0,213.0,41.0,93818.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,25.0,365.0,33.0,99174.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,8.0,170.0,34.0,94358.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
62,28.0,271.0,47.0,89285.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
42,38.0,184.0,33.0,92979.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
7,11.0,329.0,35.0,96624.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,13.0,148.0,37.0,97777.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,34.0,112.0,25.0,88531.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
11,37.0,170.0,33.0,93742.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
18,39.0,155.0,27.0,87295.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,3.0,249.0,29.0,87127.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
38,22.0,162.0,44.0,95367.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,6.0,213.0,35.0,92871.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
43,4.0,184.0,28.0,87177.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
33,8.0,206.0,38.0,94279.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
50,24.0,97.0,28.0,95966.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,39.0,97.0,13.0,55495.0,823.0,96.0,993.0,4983.0,500.0,49990.0,1
49,12.0,307.0,39.0,96278.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,22.0,141.0,40.0,98915.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,36.0,249.0,40.0,93719.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,20.0,336.0,40.0,98801.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
9,39.0,184.0,32.0,91238.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
68,9.0,206.0,39.0,94386.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
61,40.0,155.0,25.0,83694.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,34.0,256.0,42.0,93050.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,35.0,307.0,36.0,95679.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,2.0,351.0,14.0,54146.0,816.0,96.0,992.0,4982.0,500.0,49989.0,1
49,33.0,104.0,24.0,87876.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
7,15.0,322.0,40.0,97390.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,24.0,235.0,50.0,85178.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,25.0,184.0,46.0,91339.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,40.0,264.0,32.0,90632.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,28.0,343.0,37.0,99162.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,15.0,184.0,44.0,93553.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,17.0,300.0,45.0,93485.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,12.0,271.0,43.0,93008.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
17,10.0,278.0,40.0,94518.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
24,39.0,90.0,11.0,47657.0,747.0,93.0,984.0,4963.0,500.0,49961.0,1
49,34.0,351.0,29.0,93434.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,38.0,162.0,30.0,91274.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
50,19.0,343.0,38.0,99488.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,14.0,329.0,38.0,97994.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,9.0,148.0,32.0,94153.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
72,37.0,184.0,35.0,94173.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,22.0,199.0,48.0,88522.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,37.0,293.0,35.0,94182.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,18.0,307.0,44.0,94381.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,29.0,170.0,43.0,95391.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,39.0,112.0,17.0,68013.0,916.0,99.0,999.0,4997.0,500.0,49999.0,1
72,2.0,220.0,27.0,83305.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,32.0,228.0,45.0,91234.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,39.0,206.0,34.0,92151.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,31.0,177.0,42.0,95173.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
29,28.0,220.0,48.0,87996.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,16.0,336.0,38.0,98733.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
62,37.0,278.0,37.0,94118.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,19.0,285.0,47.0,90074.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,7.0,184.0,34.0,93613.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
17,3.0,133.0,18.0,65970.0,906.0,99.0,999.0,4996.0,500.0,49999.0,1
49,38.0,104.0,17.0,68298.0,916.0,99.0,999.0,4997.0,500.0,49999.0,1
22,19.0,228.0,49.0,86018.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,7.0,365.0,20.0,76224.0,957.0,99.0,1000.0,5000.0,500.0,50000.0,1
38,24.0,148.0,41.0,97923.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,11.0,126.0,30.0,93973.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,30.0,126.0,33.0,98106.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,5.0,271.0,33.0,91288.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
57,27.0,184.0,46.0,92092.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,11.0,213.0,43.0,93277.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
13,23.0,271.0,49.0,87246.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,2.0,300.0,23.0,77703.0,969.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,39.0,242.0,35.0,92393.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
77,7.0,307.0,32.0,92971.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,6.0,271.0,34.0,92813.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
71,9.0,220.0,40.0,93904.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
18,12.0,351.0,31.0,95708.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
56,23.0,249.0,50.0,85255.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,33.0,343.0,32.0,96146.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,26.0,235.0,49.0,85954.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,12.0,242.0,44.0,91690.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,28.0,126.0,35.0,99171.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
26,27.0,300.0,45.0,93183.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,8.0,119.0,23.0,83708.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,26.0,119.0,34.0,99491.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,2.0,242.0,27.0,83759.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
71,23.0,235.0,50.0,85054.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,16.0,119.0,33.0,98360.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
66,13.0,119.0,30.0,95479.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,17.0,228.0,49.0,87299.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,22.0,307.0,45.0,93730.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,13.0,119.0,30.0,95479.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,40.0,307.0,28.0,87068.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,13.0,228.0,45.0,90943.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,22.0,293.0,47.0,90881.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,30.0,213.0,46.0,90271.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,29.0,177.0,44.0,94274.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,38.0,343.0,25.0,84867.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
14,32.0,235.0,45.0,91067.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
43,13.0,206.0,44.0,92344.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,28.0,322.0,41.0,97110.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
15,27.0,329.0,40.0,97971.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,36.0,126.0,26.0,88472.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,3.0,148.0,21.0,73411.0,949.0,99.0,1000.0,4999.0,500.0,50000.0,1
79,23.0,133.0,38.0,99634.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
15,8.0,285.0,37.0,94541.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
25,37.0,119.0,23.0,82145.0,978.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,16.0,112.0,31.0,97199.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
74,16.0,322.0,41.0,97254.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,33.0,206.0,43.0,93276.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,11.0,278.0,42.0,94157.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
33,7.0,228.0,37.0,93625.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
29,39.0,343.0,23.0,80867.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,31.0,242.0,46.0,90098.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,33.0,343.0,32.0,96146.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,37.0,300.0,34.0,94068.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,14.0,314.0,40.0,96719.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,16.0,242.0,48.0,87890.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
34,13.0,90.0,22.0,83340.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,5.0,112.0,16.0,64333.0,893.0,98.0,998.0,4995.0,500.0,49998.0,1
53,26.0,314.0,43.0,95505.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
67,40.0,336.0,23.0,79244.0,972.0,100.0,1000.0,5000.0,500.0,50000.0,1
17,31.0,170.0,41.0,96041.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
21,34.0,112.0,25.0,88531.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,11.0,104.0,24.0,86330.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,12.0,213.0,44.0,92565.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,13.0,314.0,39.0,96834.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
47,20.0,351.0,36.0,99908.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,12.0,336.0,34.0,97161.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
16,5.0,256.0,33.0,91595.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
18,23.0,112.0,33.0,99310.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
20,27.0,249.0,49.0,86768.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,35.0,235.0,41.0,93322.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,37.0,278.0,37.0,94118.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
70,7.0,228.0,37.0,93625.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
29,1.0,177.0,21.0,71595.0,943.0,99.0,1000.0,4999.0,500.0,50000.0,1
44,10.0,119.0,26.0,89815.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
61,36.0,249.0,40.0,93719.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,8.0,336.0,29.0,91159.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
40,7.0,213.0,37.0,93730.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
43,11.0,141.0,33.0,96133.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,37.0,307.0,33.0,93798.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
47,38.0,351.0,23.0,82001.0,978.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,39.0,271.0,34.0,92173.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,27.0,162.0,43.0,95933.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
15,32.0,256.0,45.0,91493.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,25.0,343.0,38.0,99500.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,9.0,206.0,39.0,94386.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
43,11.0,119.0,28.0,92103.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,22.0,307.0,45.0,93730.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,19.0,177.0,45.0,92907.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,35.0,242.0,41.0,93315.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
12,22.0,220.0,50.0,85848.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,4.0,213.0,31.0,89378.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,33.0,112.0,27.0,90911.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,39.0,191.0,32.0,91666.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
67,14.0,133.0,34.0,98206.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,30.0,220.0,47.0,89723.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,19.0,97.0,28.0,95382.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,35.0,119.0,26.0,88711.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,35.0,191.0,39.0,94921.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
72,3.0,264.0,29.0,86606.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,30.0,235.0,47.0,89142.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
11,40.0,133.0,21.0,75563.0,957.0,99.0,1000.0,5000.0,500.0,50000.0,1
35,9.0,191.0,38.0,94947.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
72,33.0,162.0,38.0,96715.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,13.0,285.0,43.0,93707.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
68,4.0,300.0,28.0,86319.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,13.0,112.0,28.0,93602.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,39.0,307.0,30.0,89949.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
32,1.0,97.0,3.0,11212.0,228.0,40.0,582.0,3850.0,451.0,46294.0,1
34,27.0,191.0,47.0,90867.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,32.0,104.0,26.0,90175.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
43,3.0,322.0,22.0,76661.0,964.0,100.0,1000.0,5000.0,500.0,50000.0,1
11,16.0,141.0,38.0,98802.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
44,18.0,235.0,49.0,86351.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,35.0,307.0,36.0,95679.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,2.0,148.0,18.0,67037.0,915.0,99.0,999.0,4997.0,500.0,49999.0,1
65,30.0,249.0,47.0,89301.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,4.0,148.0,23.0,78783.0,971.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,13.0,300.0,42.0,95346.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,11.0,162.0,37.0,96603.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,5.0,264.0,33.0,91475.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
50,33.0,278.0,42.0,93762.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,15.0,104.0,28.0,94220.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,16.0,170.0,43.0,95293.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
71,30.0,249.0,47.0,89301.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,13.0,314.0,39.0,96834.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,6.0,300.0,32.0,91681.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
17,14.0,285.0,44.0,93057.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
70,2.0,293.0,24.0,79262.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,29.0,112.0,30.0,96816.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
6,1.0,365.0,8.0,30990.0,549.0,79.0,923.0,4851.0,499.0,49621.0,1
19,30.0,329.0,38.0,98018.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,33.0,358.0,29.0,93503.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,28.0,322.0,41.0,97110.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,35.0,278.0,40.0,94501.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,27.0,162.0,43.0,95933.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,8.0,351.0,26.0,87103.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,9.0,126.0,27.0,89636.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
11,17.0,133.0,37.0,99314.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
38,15.0,271.0,46.0,90592.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
17,2.0,191.0,25.0,80358.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,25.0,141.0,39.0,98917.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,33.0,329.0,35.0,96998.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,18.0,191.0,47.0,90699.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,4.0,285.0,29.0,88078.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,33.0,228.0,44.0,92107.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,14.0,177.0,42.0,95073.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
47,31.0,162.0,40.0,96824.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,31.0,322.0,39.0,97382.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,23.0,336.0,40.0,98775.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,24.0,336.0,40.0,98780.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,14.0,141.0,36.0,98299.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,12.0,148.0,35.0,97305.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
79,2.0,351.0,14.0,54146.0,816.0,96.0,992.0,4982.0,500.0,49989.0,1
11,23.0,271.0,49.0,87246.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,11.0,307.0,38.0,96240.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,30.0,119.0,31.0,97234.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,14.0,242.0,46.0,89782.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,5.0,112.0,16.0,64333.0,893.0,98.0,998.0,4995.0,500.0,49998.0,1
11,6.0,184.0,32.0,92102.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
52,40.0,97.0,11.0,47921.0,751.0,93.0,984.0,4964.0,500.0,49963.0,1
72,18.0,133.0,37.0,99467.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,10.0,126.0,28.0,92033.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,33.0,184.0,41.0,95119.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
31,16.0,235.0,48.0,87905.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,3.0,191.0,27.0,84613.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
67,27.0,155.0,41.0,97099.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,1.0,242.0,25.0,79333.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,16.0,133.0,36.0,99074.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
63,28.0,358.0,33.0,98786.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,3.0,314.0,23.0,78985.0,973.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,23.0,293.0,47.0,90837.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,24.0,155.0,42.0,96726.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,7.0,170.0,32.0,92891.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
11,22.0,206.0,49.0,87446.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,19.0,104.0,30.0,97497.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
72,19.0,264.0,49.0,87050.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,38.0,249.0,37.0,93291.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
5,23.0,314.0,44.0,95131.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,34.0,206.0,42.0,93838.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
12,11.0,90.0,19.0,77180.0,957.0,99.0,1000.0,5000.0,500.0,50000.0,1
23,34.0,336.0,33.0,95690.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
62,40.0,97.0,11.0,47921.0,751.0,93.0,984.0,4964.0,500.0,49963.0,1
46,37.0,249.0,38.0,93709.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
57,35.0,104.0,22.0,81867.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,2.0,184.0,24.0,79050.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,19.0,191.0,47.0,90257.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,4.0,170.0,26.0,84852.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
66,27.0,155.0,41.0,97099.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,7.0,256.0,37.0,93665.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
43,30.0,148.0,38.0,98095.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
14,26.0,213.0,49.0,87330.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,8.0,329.0,30.0,92472.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,8.0,271.0,38.0,94255.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
21,9.0,177.0,36.0,95336.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,17.0,271.0,48.0,89050.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
48,37.0,329.0,30.0,91531.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,25.0,126.0,36.0,99875.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,6.0,199.0,34.0,92668.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
47,30.0,220.0,47.0,89723.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,19.0,322.0,42.0,96729.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,7.0,162.0,31.0,92210.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
61,23.0,199.0,48.0,88470.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,13.0,206.0,44.0,92344.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,39.0,126.0,21.0,77005.0,962.0,99.0,1000.0,5000.0,500.0,50000.0,1
54,9.0,191.0,38.0,94947.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,10.0,329.0,33.0,95635.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,10.0,264.0,41.0,93770.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,18.0,97.0,27.0,94750.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
