Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
54,24.0,141.0,38.0,95487.0,616.0,96.0,765.0,4341.0,245.0,25585.0,1
12,12.0,365.0,25.0,68718.0,716.0,69.0,739.0,3829.0,255.0,43953.0,0
22,14.0,365.0,27.0,81339.0,721.0,80.0,712.0,3804.0,265.0,37853.0,0
14,5.0,170.0,27.0,56420.0,857.0,79.0,552.0,2864.0,322.0,38853.0,0
47,15.0,177.0,43.0,76741.0,717.0,81.0,715.0,3824.0,264.0,37813.0,0
61,5.0,177.0,28.0,60094.0,908.0,83.0,471.0,2451.0,350.0,36201.0,0
26,31.0,329.0,35.0,90871.0,748.0,98.0,635.0,3640.0,293.0,23843.0,0
58,39.0,162.0,25.0,48484.0,743.0,72.0,707.0,3671.0,267.0,42720.0,1
34,24.0,264.0,49.0,44455.0,287.0,43.0,995.0,4995.0,159.0,49998.0,1
59,15.0,358.0,30.0,91345.0,684.0,92.0,718.0,4013.0,263.0,29231.0,1
16,9.0,293.0,36.0,80747.0,884.0,96.0,471.0,2652.0,350.0,26199.0,0
45,16.0,199.0,46.0,60498.0,583.0,63.0,866.0,4477.0,208.0,46561.0,1
20,1.0,293.0,19.0,603.0,10.0,27.0,132.0,10.0,458.0,47942.0,1
70,34.0,184.0,38.0,80638.0,863.0,94.0,505.0,2824.0,338.0,27403.0,1
49,9.0,104.0,18.0,21287.0,10.0,20.0,765.0,3341.0,247.0,45838.0,1
18,24.0,141.0,38.0,95487.0,616.0,96.0,765.0,4341.0,245.0,25585.0,0
22,29.0,141.0,36.0,94269.0,683.0,99.0,699.0,4015.0,269.0,23272.0,0
22,4.0,148.0,20.0,20235.0,27.0,42.0,919.0,4404.0,189.0,49997.0,1
62,29.0,242.0,47.0,52428.0,495.0,56.0,928.0,4763.0,185.0,48339.0,1
15,26.0,278.0,47.0,55780.0,500.0,56.0,926.0,4750.0,186.0,48424.0,1
73,13.0,199.0,44.0,69838.0,728.0,77.0,712.0,3758.0,265.0,40143.0,1
74,10.0,133.0,28.0,76748.0,827.0,85.0,579.0,3099.0,313.0,35012.0,0
52,15.0,300.0,43.0,76803.0,718.0,81.0,715.0,3823.0,264.0,37772.0,1
67,3.0,90.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
46,16.0,104.0,26.0,82051.0,682.0,78.0,756.0,4022.0,249.0,39417.0,0
28,16.0,162.0,41.0,84554.0,705.0,87.0,711.0,3897.0,266.0,32958.0,0
50,18.0,133.0,36.0,98001.0,605.0,99.0,764.0,4389.0,246.0,22702.0,1
11,38.0,97.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
47,14.0,162.0,39.0,86619.0,737.0,92.0,665.0,3710.0,282.0,29122.0,0
32,36.0,119.0,21.0,34777.0,293.0,44.0,995.0,4997.0,159.0,49981.0,1
17,34.0,213.0,41.0,73568.0,847.0,87.0,545.0,2948.0,325.0,32936.0,0
33,37.0,191.0,34.0,74712.0,960.0,95.0,359.0,1984.0,388.0,26934.0,0
5,29.0,264.0,46.0,57242.0,566.0,61.0,880.0,4540.0,203.0,47002.0,1
39,22.0,220.0,50.0,40715.0,203.0,38.0,991.0,4910.0,161.0,49863.0,1
52,18.0,249.0,49.0,43059.0,270.0,42.0,996.0,4986.0,159.0,50000.0,1
58,34.0,141.0,30.0,79511.0,848.0,89.0,538.0,2937.0,327.0,31419.0,0
68,35.0,206.0,38.0,76283.0,891.0,92.0,470.0,2591.0,350.0,28971.0,0
69,35.0,119.0,22.0,48162.0,555.0,56.0,895.0,4580.0,198.0,48519.0,1
17,39.0,235.0,32.0,66617.0,1000.0,93.0,299.0,1594.0,407.0,28793.0,0
37,34.0,177.0,37.0,82252.0,862.0,96.0,502.0,2830.0,339.0,26132.0,0
68,18.0,141.0,38.0,95631.0,627.0,97.0,754.0,4295.0,250.0,24722.0,1
17,2.0,264.0,25.0,36164.0,616.0,72.0,826.0,4341.0,223.0,42800.0,0
36,36.0,97.0,14.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
35,23.0,184.0,46.0,62585.0,565.0,61.0,880.0,4544.0,203.0,46947.0,1
25,18.0,264.0,48.0,47692.0,363.0,47.0,984.0,4983.0,163.0,49789.0,1
78,7.0,358.0,19.0,22440.0,10.0,30.0,875.0,4069.0,206.0,48768.0,1
40,11.0,256.0,43.0,69422.0,780.0,80.0,646.0,3428.0,289.0,37939.0,0
5,27.0,351.0,33.0,97391.0,622.0,99.0,752.0,4313.0,250.0,23220.0,0
51,37.0,351.0,21.0,32752.0,282.0,46.0,993.0,4993.0,160.0,49916.0,1
36,24.0,256.0,49.0,41591.0,226.0,40.0,994.0,4944.0,160.0,49939.0,1
45,26.0,358.0,32.0,97256.0,608.0,97.0,769.0,4374.0,244.0,24987.0,1
53,39.0,300.0,28.0,57436.0,890.0,82.0,499.0,2596.0,340.0,37152.0,1
70,27.0,343.0,35.0,97189.0,627.0,99.0,747.0,4292.0,252.0,22643.0,1
15,19.0,351.0,34.0,99454.0,581.0,100.0,780.0,4485.0,240.0,22316.0,1
79,2.0,177.0,21.0,15649.0,10.0,47.0,882.0,4179.0,203.0,49851.0,1
16,23.0,104.0,28.0,91535.0,620.0,87.0,789.0,4323.0,237.0,33555.0,0
52,20.0,112.0,30.0,96543.0,594.0,94.0,789.0,4434.0,237.0,27675.0,1
5,20.0,162.0,43.0,80861.0,668.0,81.0,762.0,4094.0,247.0,37737.0,0
78,9.0,155.0,32.0,80875.0,876.0,94.0,488.0,2715.0,344.0,27927.0,0
62,14.0,199.0,45.0,66688.0,682.0,72.0,768.0,4020.0,245.0,42763.0,1
47,23.0,148.0,40.0,91281.0,641.0,92.0,758.0,4229.0,248.0,29629.0,1
18,39.0,314.0,25.0,48407.0,741.0,72.0,708.0,3680.0,267.0,42760.0,0
11,22.0,249.0,50.0,38776.0,158.0,36.0,981.0,4823.0,165.0,49671.0,1
14,28.0,104.0,26.0,81070.0,687.0,77.0,752.0,3994.0,251.0,39845.0,0
8,1.0,365.0,3.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
15,7.0,220.0,36.0,74765.0,948.0,95.0,377.0,2088.0,382.0,26904.0,0
47,11.0,336.0,31.0,85859.0,805.0,94.0,581.0,3258.0,312.0,27528.0,0
18,15.0,119.0,30.0,91401.0,683.0,92.0,718.0,4014.0,263.0,29163.0,0
52,8.0,278.0,36.0,77729.0,917.0,95.0,424.0,2368.0,366.0,26656.0,0
59,5.0,228.0,32.0,68230.0,996.0,93.0,305.0,1636.0,406.0,28401.0,0
58,7.0,293.0,33.0,75745.0,947.0,95.0,380.0,2100.0,381.0,27171.0,0
79,13.0,206.0,44.0,66768.0,706.0,74.0,742.0,3890.0,254.0,41830.0,1
33,35.0,162.0,33.0,80798.0,891.0,95.0,462.0,2589.0,353.0,26679.0,0
31,16.0,213.0,47.0,53330.0,485.0,55.0,935.0,4788.0,182.0,48581.0,1
63,35.0,365.0,20.0,34454.0,244.0,40.0,996.0,4964.0,159.0,49938.0,1
44,28.0,177.0,43.0,74879.0,700.0,78.0,739.0,3923.0,256.0,39527.0,1
26,35.0,278.0,38.0,77600.0,894.0,94.0,463.0,2567.0,353.0,27944.0,0
16,22.0,112.0,30.0,96944.0,589.0,94.0,792.0,4456.0,236.0,27377.0,0
14,22.0,119.0,33.0,99601.0,569.0,99.0,793.0,4531.0,235.0,23489.0,0
62,31.0,220.0,45.0,62540.0,675.0,70.0,778.0,4057.0,241.0,43559.0,1
48,23.0,90.0,23.0,71071.0,600.0,60.0,857.0,4410.0,212.0,47266.0,0
44,38.0,170.0,28.0,63952.0,920.0,85.0,448.0,2339.0,358.0,34993.0,0
29,38.0,141.0,23.0,39862.0,510.0,58.0,918.0,4723.0,189.0,47920.0,1
42,7.0,191.0,34.0,75977.0,949.0,95.0,374.0,2079.0,383.0,26594.0,0
78,12.0,97.0,20.0,41932.0,313.0,38.0,997.0,5000.0,158.0,49846.0,1
14,5.0,119.0,15.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
7,13.0,141.0,34.0,91948.0,731.0,98.0,653.0,3743.0,286.0,23883.0,0
72,5.0,300.0,28.0,60052.0,907.0,83.0,472.0,2455.0,350.0,36233.0,0
26,37.0,235.0,36.0,73515.0,958.0,95.0,362.0,1994.0,387.0,27069.0,0
33,30.0,119.0,29.0,86757.0,727.0,88.0,685.0,3766.0,275.0,32222.0,0
72,38.0,206.0,33.0,70957.0,985.0,94.0,321.0,1744.0,400.0,27715.0,0
8,32.0,256.0,44.0,66273.0,737.0,76.0,704.0,3703.0,268.0,40625.0,0
25,33.0,141.0,31.0,84655.0,818.0,93.0,567.0,3166.0,317.0,28092.0,0
8,4.0,170.0,25.0,43734.0,681.0,70.0,774.0,4028.0,243.0,43730.0,0
47,10.0,126.0,26.0,70393.0,793.0,77.0,639.0,3341.0,292.0,40103.0,0
31,38.0,126.0,19.0,15985.0,10.0,27.0,720.0,3041.0,263.0,47971.0,1
66,18.0,228.0,49.0,43040.0,270.0,42.0,996.0,4986.0,159.0,50000.0,1
41,11.0,336.0,31.0,85859.0,805.0,94.0,581.0,3258.0,312.0,27528.0,0
64,27.0,199.0,47.0,58082.0,544.0,59.0,897.0,4619.0,197.0,47562.0,1
19,12.0,228.0,44.0,64687.0,713.0,74.0,734.0,3847.0,257.0,41877.0,0
35,17.0,141.0,37.0,95557.0,638.0,98.0,743.0,4243.0,254.0,24133.0,0
41,7.0,329.0,27.0,62674.0,843.0,78.0,574.0,2979.0,315.0,39480.0,0
40,32.0,213.0,43.0,68026.0,751.0,78.0,685.0,3616.0,275.0,39633.0,1
9,23.0,97.0,26.0,83084.0,639.0,75.0,799.0,4237.0,233.0,40846.0,0
28,24.0,162.0,43.0,80894.0,670.0,81.0,761.0,4086.0,247.0,37638.0,0
79,9.0,213.0,39.0,75381.0,876.0,91.0,497.0,2718.0,341.0,30371.0,0
49,30.0,148.0,36.0,91878.0,720.0,98.0,666.0,3809.0,282.0,24095.0,0
46,3.0,220.0,28.0,51142.0,881.0,82.0,511.0,2677.0,336.0,36647.0,0
78,18.0,155.0,41.0,87506.0,672.0,89.0,738.0,4072.0,255.0,31966.0,1
35,38.0,191.0,32.0,69809.0,975.0,92.0,342.0,1838.0,393.0,29270.0,0
51,10.0,242.0,42.0,70918.0,821.0,84.0,587.0,3140.0,310.0,35432.0,0
7,11.0,322.0,35.0,87498.0,806.0,98.0,569.0,3249.0,316.0,24489.0,0
31,20.0,249.0,50.0,39482.0,177.0,37.0,986.0,4864.0,163.0,49771.0,1
44,7.0,300.0,32.0,74999.0,943.0,93.0,391.0,2141.0,377.0,28275.0,0
9,11.0,133.0,30.0,82809.0,805.0,90.0,593.0,3256.0,308.0,31196.0,0
53,6.0,220.0,34.0,72469.0,979.0,95.0,328.0,1800.0,398.0,26902.0,0
52,12.0,249.0,44.0,64700.0,713.0,74.0,734.0,3846.0,257.0,41870.0,1
17,8.0,220.0,38.0,75281.0,912.0,93.0,438.0,2415.0,361.0,28466.0,0
76,38.0,220.0,34.0,71184.0,988.0,95.0,314.0,1716.0,402.0,27166.0,0
39,24.0,112.0,30.0,96349.0,597.0,94.0,787.0,4422.0,237.0,27779.0,0
36,33.0,141.0,31.0,84655.0,818.0,93.0,567.0,3166.0,317.0,28092.0,0
63,5.0,97.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
16,38.0,351.0,19.0,15790.0,10.0,27.0,712.0,2987.0,266.0,47888.0,1
28,25.0,133.0,36.0,98153.0,599.0,99.0,770.0,4416.0,244.0,22850.0,0
38,30.0,300.0,42.0,78864.0,750.0,85.0,670.0,3628.0,280.0,34935.0,1
34,35.0,191.0,37.0,78879.0,896.0,95.0,457.0,2553.0,355.0,26961.0,0
66,20.0,155.0,41.0,86444.0,662.0,87.0,753.0,4125.0,250.0,33598.0,1
58,14.0,90.0,19.0,43130.0,288.0,35.0,1000.0,4995.0,157.0,49511.0,1
38,1.0,97.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
37,30.0,242.0,46.0,56423.0,576.0,62.0,872.0,4503.0,206.0,46716.0,1
68,2.0,220.0,25.0,37848.0,658.0,73.0,787.0,4142.0,238.0,41903.0,1
65,20.0,264.0,49.0,44310.0,283.0,43.0,996.0,4993.0,159.0,50000.0,1
79,29.0,293.0,44.0,72387.0,707.0,77.0,734.0,3883.0,257.0,40223.0,1
32,11.0,170.0,37.0,84982.0,816.0,96.0,562.0,3179.0,318.0,26165.0,0
62,29.0,307.0,41.0,81428.0,731.0,86.0,688.0,3744.0,274.0,34114.0,1
51,37.0,213.0,35.0,74215.0,961.0,95.0,357.0,1975.0,388.0,26684.0,0
43,18.0,329.0,39.0,92084.0,651.0,94.0,744.0,4178.0,253.0,27972.0,1
55,13.0,300.0,41.0,80606.0,766.0,88.0,644.0,3521.0,290.0,32812.0,1
20,15.0,162.0,40.0,85673.0,719.0,90.0,689.0,3812.0,273.0,31081.0,0
44,26.0,206.0,48.0,51489.0,434.0,52.0,960.0,4897.0,173.0,49274.0,1
47,39.0,148.0,22.0,33734.0,406.0,56.0,965.0,4940.0,171.0,48505.0,1
9,6.0,133.0,21.0,32889.0,316.0,49.0,989.0,5000.0,161.0,49685.0,1
39,37.0,343.0,23.0,44152.0,559.0,59.0,888.0,4566.0,200.0,47766.0,1
18,37.0,358.0,19.0,18607.0,10.0,26.0,772.0,3380.0,244.0,47781.0,1
74,2.0,206.0,24.0,33868.0,556.0,69.0,873.0,4577.0,206.0,43955.0,1
15,34.0,365.0,22.0,47261.0,500.0,51.0,932.0,4749.0,184.0,49332.0,1
31,37.0,97.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
35,14.0,155.0,38.0,89861.0,724.0,96.0,669.0,3785.0,281.0,26258.0,0
50,26.0,271.0,48.0,51541.0,435.0,52.0,960.0,4895.0,173.0,49266.0,1
40,27.0,314.0,42.0,83507.0,697.0,86.0,723.0,3941.0,261.0,34295.0,1
59,8.0,141.0,27.0,66464.0,838.0,79.0,578.0,3013.0,313.0,39019.0,0
75,39.0,249.0,32.0,66501.0,999.0,92.0,301.0,1606.0,407.0,28941.0,0
64,16.0,293.0,45.0,69782.0,668.0,72.0,781.0,4095.0,240.0,42627.0,1
18,22.0,155.0,42.0,86211.0,660.0,86.0,756.0,4134.0,249.0,33915.0,0
49,11.0,278.0,41.0,75321.0,810.0,86.0,596.0,3220.0,307.0,33929.0,0
50,3.0,249.0,28.0,51895.0,894.0,83.0,491.0,2568.0,343.0,36102.0,0
50,2.0,191.0,23.0,26820.0,353.0,61.0,969.0,4989.0,169.0,47002.0,1
15,32.0,126.0,29.0,82242.0,784.0,87.0,624.0,3400.0,297.0,33190.0,0
59,8.0,322.0,30.0,75220.0,898.0,89.0,468.0,2529.0,351.0,31411.0,0
19,16.0,112.0,28.0,89488.0,672.0,88.0,741.0,4074.0,254.0,32680.0,0
39,26.0,343.0,36.0,97801.0,610.0,99.0,760.0,4366.0,247.0,22686.0,1
15,4.0,112.0,11.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
21,4.0,322.0,22.0,29672.0,326.0,54.0,982.0,4999.0,164.0,48851.0,1
75,6.0,242.0,35.0,72376.0,979.0,95.0,327.0,1799.0,398.0,26845.0,0
23,27.0,351.0,33.0,97391.0,622.0,99.0,752.0,4313.0,250.0,23220.0,1
45,17.0,104.0,27.0,85485.0,666.0,81.0,763.0,4105.0,246.0,37449.0,0
61,17.0,336.0,37.0,95592.0,638.0,98.0,743.0,4244.0,254.0,24102.0,1
70,12.0,141.0,33.0,89438.0,767.0,97.0,618.0,3516.0,299.0,25239.0,0
72,6.0,271.0,33.0,72406.0,977.0,94.0,332.0,1818.0,397.0,27305.0,0
26,25.0,155.0,41.0,86895.0,669.0,88.0,745.0,4091.0,253.0,32790.0,0
47,2.0,235.0,26.0,39430.0,697.0,75.0,747.0,3940.0,252.0,41021.0,0
16,11.0,220.0,43.0,69404.0,780.0,80.0,646.0,3429.0,289.0,37950.0,0
65,9.0,235.0,40.0,73257.0,867.0,89.0,514.0,2784.0,335.0,31983.0,0
36,36.0,155.0,30.0,73439.0,905.0,88.0,461.0,2476.0,353.0,32190.0,0
48,10.0,351.0,26.0,70293.0,792.0,77.0,640.0,3346.0,291.0,40173.0,0
34,20.0,300.0,45.0,69022.0,624.0,68.0,826.0,4307.0,223.0,44405.0,1
48,20.0,170.0,44.0,74948.0,656.0,74.0,787.0,4157.0,238.0,41419.0,1
45,26.0,365.0,29.0,93692.0,630.0,92.0,767.0,4277.0,245.0,29685.0,1
70,13.0,199.0,44.0,69838.0,728.0,77.0,712.0,3758.0,265.0,40143.0,1
69,14.0,271.0,45.0,63342.0,651.0,68.0,802.0,4177.0,232.0,44317.0,1
51,22.0,256.0,50.0,40747.0,204.0,38.0,991.0,4911.0,161.0,49866.0,1
68,17.0,97.0,24.0,75577.0,652.0,68.0,802.0,4176.0,232.0,44316.0,1
59,11.0,343.0,29.0,82755.0,805.0,90.0,593.0,3256.0,308.0,31254.0,0
78,18.0,170.0,43.0,76822.0,675.0,77.0,763.0,4057.0,247.0,39726.0,1
14,2.0,90.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
28,40.0,213.0,29.0,57861.0,951.0,87.0,396.0,2067.0,375.0,33610.0,0
21,24.0,199.0,48.0,52545.0,435.0,51.0,960.0,4894.0,173.0,49310.0,1
51,9.0,220.0,40.0,74353.0,872.0,90.0,505.0,2748.0,339.0,31159.0,0
12,8.0,170.0,33.0,78787.0,913.0,95.0,431.0,2401.0,364.0,27062.0,0
20,37.0,235.0,36.0,73515.0,958.0,95.0,362.0,1994.0,387.0,27069.0,0
48,25.0,285.0,47.0,58883.0,532.0,59.0,905.0,4656.0,194.0,47825.0,1
50,9.0,155.0,32.0,80875.0,876.0,94.0,488.0,2715.0,344.0,27927.0,0
38,17.0,249.0,49.0,45813.0,338.0,46.0,989.0,4996.0,162.0,49867.0,1
72,40.0,199.0,28.0,54878.0,906.0,83.0,472.0,2461.0,350.0,35990.0,1
27,36.0,235.0,38.0,74044.0,921.0,93.0,425.0,2332.0,366.0,28671.0,0
29,33.0,104.0,21.0,44668.0,414.0,45.0,973.0,4928.0,168.0,49933.0,1
23,6.0,285.0,32.0,71512.0,970.0,93.0,349.0,1888.0,391.0,28661.0,0
21,14.0,133.0,33.0,93566.0,697.0,98.0,689.0,3940.0,273.0,24109.0,0
71,17.0,256.0,48.0,47628.0,373.0,48.0,981.0,4975.0,165.0,49707.0,1
10,3.0,256.0,28.0,51129.0,880.0,82.0,512.0,2679.0,336.0,36656.0,0
28,26.0,322.0,41.0,87559.0,676.0,89.0,734.0,4054.0,257.0,31711.0,1
59,5.0,343.0,19.0,15209.0,10.0,29.0,723.0,3063.0,262.0,48474.0,1
42,12.0,213.0,44.0,67754.0,739.0,77.0,701.0,3691.0,269.0,40222.0,0
55,14.0,242.0,46.0,55942.0,561.0,61.0,883.0,4557.0,202.0,47076.0,1
20,39.0,119.0,15.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
71,39.0,307.0,26.0,53519.0,831.0,77.0,590.0,3066.0,309.0,39812.0,1
67,26.0,104.0,27.0,87500.0,654.0,83.0,769.0,4163.0,244.0,36140.0,1
43,29.0,336.0,35.0,94286.0,683.0,99.0,699.0,4016.0,269.0,23261.0,1
67,28.0,90.0,21.0,55744.0,485.0,47.0,944.0,4788.0,179.0,49846.0,1
45,24.0,285.0,47.0,57681.0,510.0,57.0,920.0,4722.0,188.0,48272.0,1
29,33.0,220.0,42.0,69591.0,792.0,81.0,630.0,3345.0,295.0,37313.0,0
65,9.0,90.0,13.0,100.0,10.0,1.0,10.0,10.0,259.0,100.0,1
76,5.0,285.0,30.0,64757.0,961.0,88.0,374.0,1966.0,383.0,32204.0,0
62,5.0,206.0,31.0,67072.0,985.0,91.0,328.0,1745.0,398.0,29822.0,0
33,7.0,126.0,21.0,36393.0,362.0,48.0,983.0,4983.0,164.0,49694.0,1
52,26.0,264.0,48.0,48004.0,372.0,48.0,982.0,4975.0,164.0,49731.0,1
42,29.0,242.0,47.0,52428.0,495.0,56.0,928.0,4763.0,185.0,48339.0,1
73,35.0,206.0,38.0,76283.0,891.0,92.0,470.0,2591.0,350.0,28971.0,1
19,26.0,213.0,48.0,47962.0,372.0,48.0,982.0,4976.0,164.0,49735.0,1
63,4.0,199.0,28.0,57546.0,926.0,85.0,439.0,2287.0,361.0,35092.0,0
66,8.0,278.0,36.0,77729.0,917.0,95.0,424.0,2368.0,366.0,26656.0,0
36,31.0,264.0,44.0,64563.0,695.0,72.0,755.0,3949.0,250.0,42599.0,1
28,12.0,264.0,44.0,67781.0,740.0,77.0,700.0,3690.0,270.0,40207.0,0
41,13.0,322.0,37.0,89794.0,746.0,97.0,641.0,3650.0,291.0,25034.0,0
53,3.0,170.0,22.0,27767.0,324.0,57.0,979.0,4999.0,165.0,48216.0,1
57,24.0,104.0,28.0,90846.0,627.0,86.0,785.0,4293.0,238.0,34005.0,1
12,27.0,133.0,35.0,97175.0,627.0,99.0,746.0,4291.0,252.0,22649.0,0
58,22.0,351.0,35.0,100000.0,569.0,100.0,789.0,4533.0,237.0,22146.0,1
65,1.0,336.0,11.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
65,40.0,235.0,30.0,59488.0,973.0,88.0,355.0,1858.0,389.0,32175.0,0
64,28.0,177.0,43.0,74879.0,700.0,78.0,739.0,3923.0,256.0,39527.0,1
76,37.0,199.0,34.0,74728.0,961.0,95.0,356.0,1972.0,389.0,26624.0,0
65,5.0,104.0,11.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
5,10.0,351.0,26.0,70293.0,792.0,77.0,640.0,3346.0,291.0,40173.0,0
36,33.0,170.0,37.0,84491.0,827.0,96.0,547.0,3094.0,324.0,25995.0,0
76,4.0,126.0,15.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
41,24.0,228.0,50.0,39619.0,182.0,38.0,987.0,4873.0,163.0,49796.0,1
28,39.0,249.0,32.0,66501.0,999.0,92.0,301.0,1606.0,407.0,28941.0,0
13,7.0,191.0,34.0,75977.0,949.0,95.0,374.0,2079.0,383.0,26594.0,0
74,32.0,177.0,39.0,81826.0,802.0,91.0,592.0,3280.0,308.0,29851.0,1
39,13.0,307.0,40.0,84119.0,764.0,91.0,637.0,3533.0,292.0,29948.0,0
37,24.0,155.0,41.0,86451.0,664.0,87.0,752.0,4117.0,251.0,33505.0,0
25,35.0,293.0,36.0,80042.0,896.0,96.0,454.0,2550.0,356.0,26123.0,0
60,28.0,285.0,45.0,65268.0,638.0,68.0,814.0,4239.0,228.0,44541.0,1
72,23.0,307.0,44.0,74662.0,653.0,74.0,791.0,4171.0,236.0,41656.0,1
48,25.0,90.0,23.0,68051.0,588.0,58.0,870.0,4457.0,207.0,48028.0,1
49,37.0,97.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
31,16.0,285.0,45.0,64982.0,630.0,67.0,823.0,4278.0,225.0,44854.0,1
49,13.0,322.0,37.0,89794.0,746.0,97.0,641.0,3650.0,291.0,25034.0,0
20,20.0,177.0,45.0,68943.0,623.0,68.0,827.0,4309.0,223.0,44440.0,0
30,23.0,220.0,50.0,40766.0,205.0,39.0,991.0,4913.0,161.0,49870.0,1
60,10.0,351.0,26.0,70293.0,792.0,77.0,640.0,3346.0,291.0,40173.0,1
60,20.0,336.0,38.0,95585.0,614.0,96.0,767.0,4351.0,245.0,25592.0,1
74,18.0,329.0,39.0,92084.0,651.0,94.0,744.0,4178.0,253.0,27972.0,1
77,4.0,213.0,30.0,60287.0,963.0,88.0,373.0,1949.0,383.0,32779.0,0
33,20.0,220.0,49.0,41406.0,221.0,39.0,993.0,4937.0,160.0,49923.0,1
38,14.0,300.0,42.0,78799.0,742.0,84.0,681.0,3678.0,277.0,35389.0,0
32,20.0,112.0,30.0,96543.0,594.0,94.0,789.0,4434.0,237.0,27675.0,0
58,5.0,148.0,23.0,37413.0,482.0,58.0,932.0,4795.0,183.0,47888.0,1
74,17.0,162.0,42.0,83406.0,692.0,85.0,729.0,3967.0,259.0,34626.0,1
78,9.0,191.0,37.0,79448.0,884.0,95.0,475.0,2653.0,349.0,27179.0,0
34,28.0,271.0,47.0,57022.0,545.0,60.0,896.0,4615.0,197.0,47514.0,1
31,27.0,235.0,49.0,45298.0,333.0,46.0,990.0,4998.0,161.0,49876.0,1
51,26.0,235.0,49.0,42442.0,261.0,42.0,995.0,4979.0,159.0,49999.0,1
56,32.0,104.0,22.0,54987.0,569.0,54.0,888.0,4532.0,200.0,48822.0,1
60,2.0,162.0,19.0,100.0,10.0,16.0,10.0,10.0,500.0,44171.0,1
68,12.0,314.0,37.0,87324.0,781.0,96.0,603.0,3421.0,304.0,25738.0,1
40,18.0,104.0,27.0,88076.0,649.0,83.0,773.0,4189.0,243.0,35851.0,0
70,24.0,256.0,49.0,41591.0,226.0,40.0,994.0,4944.0,160.0,49939.0,1
23,39.0,228.0,32.0,66503.0,999.0,92.0,301.0,1606.0,407.0,28938.0,0
33,35.0,155.0,31.0,79443.0,887.0,93.0,474.0,2622.0,349.0,28573.0,0
39,17.0,119.0,31.0,96185.0,624.0,96.0,759.0,4307.0,248.0,25774.0,0
67,23.0,358.0,32.0,99530.0,570.0,99.0,792.0,4527.0,235.0,23546.0,1
26,29.0,343.0,34.0,94837.0,677.0,99.0,706.0,4051.0,267.0,23367.0,1
25,24.0,256.0,49.0,41591.0,226.0,40.0,994.0,4944.0,160.0,49939.0,1
9,35.0,336.0,28.0,72700.0,859.0,84.0,538.0,2853.0,327.0,35528.0,0
52,1.0,90.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
77,29.0,155.0,39.0,89355.0,714.0,94.0,683.0,3846.0,275.0,27480.0,1
10,16.0,343.0,35.0,96667.0,640.0,99.0,736.0,4232.0,256.0,22724.0,0
44,1.0,148.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
34,14.0,104.0,25.0,72150.0,689.0,69.0,768.0,3986.0,245.0,44095.0,0
22,34.0,322.0,33.0,83742.0,855.0,96.0,511.0,2883.0,336.0,26068.0,0
63,37.0,351.0,21.0,32752.0,282.0,46.0,993.0,4993.0,160.0,49916.0,1
62,8.0,300.0,34.0,79219.0,916.0,96.0,424.0,2378.0,366.0,26183.0,0
18,26.0,220.0,49.0,45235.0,319.0,45.0,992.0,5000.0,160.0,49938.0,1
29,10.0,336.0,30.0,81012.0,838.0,90.0,549.0,3015.0,323.0,30711.0,0
74,3.0,162.0,21.0,20124.0,78.0,47.0,943.0,4597.0,180.0,49809.0,1
34,1.0,213.0,22.0,18577.0,144.0,57.0,958.0,4789.0,174.0,48254.0,1
49,15.0,278.0,45.0,63571.0,634.0,67.0,820.0,4262.0,226.0,44887.0,1
78,16.0,104.0,26.0,82051.0,682.0,78.0,756.0,4022.0,249.0,39417.0,1
64,11.0,249.0,43.0,68324.0,772.0,79.0,658.0,3480.0,285.0,38614.0,1
28,5.0,104.0,11.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
35,23.0,112.0,30.0,96880.0,590.0,94.0,791.0,4452.0,236.0,27411.0,0
40,16.0,322.0,40.0,88985.0,692.0,92.0,711.0,3968.0,265.0,29222.0,1
27,37.0,90.0,9.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
35,33.0,249.0,43.0,68543.0,785.0,80.0,641.0,3395.0,291.0,37973.0,0
